timestamp,temperature,humidity_air,humidity_soil,light,temp_futura_5m,hour,minute_of_day
2025-11-18 00:37:12-06:00,17.4,53,216,4.2,17.0,0,37
2025-11-18 00:37:17-06:00,17.4,54,216,4.2,17.0,0,37
2025-11-18 00:37:22-06:00,17.4,54,216,4.2,17.0,0,37
2025-11-18 00:37:27-06:00,17.4,54,216,4.2,17.0,0,37
2025-11-18 00:37:32-06:00,17.4,54,216,4.2,17.0,0,37
2025-11-18 00:40:53-06:00,17.0,55,217,4.2,17.0,0,40
2025-11-18 00:43:54-06:00,17.0,52,217,4.2,17.0,0,43
2025-11-18 00:44:34-06:00,17.0,53,217,4.2,17.0,0,44
2025-11-18 00:44:39-06:00,17.0,53,218,4.2,17.0,0,44
2025-11-18 00:44:44-06:00,17.0,54,217,4.2,17.0,0,44
2025-11-18 00:44:49-06:00,17.0,53,217,4.2,17.0,0,44
2025-11-18 00:44:55-06:00,17.0,51,217,4.2,17.0,0,44
2025-11-18 00:45:29-06:00,17.0,55,217,4.2,17.0,0,45
2025-11-18 00:46:30-06:00,17.0,56,216,4.2,17.0,0,46
2025-11-18 00:46:35-06:00,17.0,55,217,4.2,17.0,0,46
2025-11-18 00:46:40-06:00,17.0,55,216,4.2,17.0,0,46
2025-11-18 00:47:35-06:00,17.0,55,217,4.2,17.0,0,47
2025-11-18 00:47:40-06:00,17.0,55,218,4.2,17.0,0,47
2025-11-18 00:48:35-06:00,17.0,55,217,4.2,17.0,0,48
2025-11-18 00:48:40-06:00,17.0,54,217,4.2,17.0,0,48
2025-11-18 00:48:45-06:00,17.0,54,217,4.2,17.0,0,48
2025-11-18 00:51:46-06:00,17.0,54,217,4.2,17.0,0,51
2025-11-18 00:51:51-06:00,17.0,55,216,4.2,17.0,0,51
2025-11-18 00:54:47-06:00,17.0,58,217,4.2,17.0,0,54
2025-11-18 00:54:52-06:00,17.0,56,217,4.2,17.0,0,54
2025-11-18 00:54:57-06:00,17.0,56,217,4.2,17.0,0,54
2025-11-18 00:55:47-06:00,17.0,56,217,4.2,17.0,0,55
2025-11-18 00:57:58-06:00,17.0,59,217,4.2,17.0,0,57
2025-11-18 00:58:23-06:00,17.0,57,217,4.2,17.0,0,58
2025-11-18 00:58:28-06:00,17.0,56,217,4.2,17.0,0,58
2025-11-18 00:58:33-06:00,17.0,55,218,4.2,17.0,0,58
2025-11-18 00:58:38-06:00,17.0,54,217,4.2,17.0,0,58
2025-11-18 00:58:43-06:00,17.0,53,217,4.2,17.0,0,58
2025-11-18 00:58:58-06:00,17.0,56,217,4.2,17.0,0,58
2025-11-18 01:00:04-06:00,17.0,55,218,4.2,17.0,1,60
2025-11-18 01:01:09-06:00,17.0,56,217,4.2,17.0,1,61
2025-11-18 01:01:14-06:00,17.0,57,218,4.2,17.0,1,61
2025-11-18 01:01:19-06:00,17.0,57,217,4.2,17.0,1,61
2025-11-18 01:05:25-06:00,17.0,60,218,4.2,17.0,1,65
2025-11-18 01:06:25-06:00,17.0,59,218,4.2,17.0,1,66
2025-11-18 01:06:30-06:00,17.0,58,217,4.2,17.0,1,66
2025-11-18 01:06:35-06:00,17.0,59,218,4.2,17.0,1,66
2025-11-18 01:09:36-06:00,17.0,59,217,4.2,17.3,1,69
2025-11-18 01:12:47-06:00,17.0,59,217,4.2,17.4,1,72
2025-11-18 01:12:52-06:00,17.0,59,224,4.2,17.4,1,72
2025-11-18 01:12:57-06:00,17.0,58,218,4.2,17.4,1,72
2025-11-18 01:16:59-06:00,17.4,65,217,4.2,17.4,1,76
2025-11-18 01:17:04-06:00,17.4,62,217,4.2,17.0,1,77
2025-11-18 01:17:09-06:00,17.4,62,217,4.2,17.0,1,77
2025-11-18 01:17:14-06:00,17.4,61,217,4.2,17.2,1,77
2025-11-18 01:17:19-06:00,17.4,61,218,4.2,17.2,1,77
2025-11-18 01:17:24-06:00,17.4,63,217,4.2,17.1,1,77
2025-11-18 01:17:29-06:00,17.4,62,217,4.2,17.1,1,77
2025-11-18 01:17:34-06:00,17.4,60,218,4.2,17.1,1,77
2025-11-18 01:17:39-06:00,17.4,59,218,4.2,17.2,1,77
2025-11-18 01:18:59-06:00,17.4,67,218,4.2,17.2,1,78
2025-11-18 01:19:04-06:00,17.4,66,217,4.2,17.1,1,79
2025-11-18 01:19:09-06:00,17.4,65,217,4.2,17.1,1,79
2025-11-18 01:19:14-06:00,17.4,63,217,4.2,17.2,1,79
2025-11-18 01:19:59-06:00,17.4,60,216,4.2,17.0,1,79
2025-11-18 01:20:04-06:00,17.4,61,216,4.2,17.0,1,80
2025-11-18 01:20:09-06:00,17.4,63,217,4.2,17.0,1,80
2025-11-18 01:20:30-06:00,17.4,64,217,4.2,17.0,1,80
2025-11-18 01:20:35-06:00,17.4,64,217,4.2,17.0,1,80
2025-11-18 01:20:40-06:00,17.4,59,217,4.2,17.0,1,80
2025-11-18 01:20:45-06:00,17.4,58,217,4.2,17.0,1,80
2025-11-18 01:20:50-06:00,17.4,57,218,4.2,17.0,1,80
2025-11-18 01:21:00-06:00,17.4,57,217,4.2,17.0,1,81
2025-11-18 01:21:05-06:00,17.4,57,217,4.2,17.0,1,81
2025-11-18 01:21:10-06:00,17.4,55,217,4.2,17.0,1,81
2025-11-18 01:21:15-06:00,17.4,56,217,4.2,17.0,1,81
2025-11-18 01:21:20-06:00,17.4,55,217,4.2,17.0,1,81
2025-11-18 01:26:26-06:00,17.0,60,217,4.2,17.0,1,86
2025-11-18 01:27:36-06:00,17.0,60,218,4.2,17.0,1,87
2025-11-18 01:30:27-06:00,17.0,55,218,4.2,17.0,1,90
2025-11-18 01:30:32-06:00,17.0,55,224,4.2,17.0,1,90
2025-11-18 01:31:32-06:00,17.0,54,217,4.2,17.0,1,91
2025-11-18 01:31:37-06:00,17.0,55,218,4.2,17.0,1,91
2025-11-18 01:31:42-06:00,17.0,55,218,4.2,17.0,1,91
2025-11-18 01:33:28-06:00,17.0,59,218,4.2,17.0,1,93
2025-11-18 01:37:44-06:00,17.0,60,217,4.2,17.0,1,97
2025-11-18 01:37:49-06:00,17.0,60,218,4.2,17.0,1,97
2025-11-18 01:37:54-06:00,17.0,60,218,4.2,17.0,1,97
2025-11-18 01:38:34-06:00,17.0,60,217,4.2,17.0,1,98
2025-11-18 01:38:39-06:00,17.0,60,217,4.2,17.0,1,98
2025-11-18 01:38:44-06:00,17.0,60,215,4.2,17.0,1,98
2025-11-18 01:38:49-06:00,17.0,60,217,4.2,17.0,1,98
2025-11-18 01:38:54-06:00,17.0,60,217,4.2,17.0,1,98
2025-11-18 01:38:59-06:00,17.0,59,218,4.2,17.0,1,98
2025-11-18 01:40:30-06:00,17.0,60,218,4.2,17.0,1,100
2025-11-18 01:40:35-06:00,17.0,60,217,4.2,17.0,1,100
2025-11-18 01:40:40-06:00,17.0,58,218,4.2,17.0,1,100
2025-11-18 01:40:45-06:00,17.0,59,218,4.2,17.0,1,100
2025-11-18 01:41:20-06:00,17.0,62,217,4.2,17.0,1,101
2025-11-18 01:41:25-06:00,17.0,63,217,4.2,17.0,1,101
2025-11-18 01:41:30-06:00,17.0,64,217,4.2,17.0,1,101
2025-11-18 01:41:35-06:00,17.0,64,218,4.2,17.0,1,101
2025-11-18 01:41:40-06:00,17.0,64,218,4.2,17.0,1,101
2025-11-18 01:41:45-06:00,17.0,64,218,4.2,17.0,1,101
2025-11-18 01:41:50-06:00,17.0,63,217,4.2,17.0,1,101
2025-11-18 01:47:57-06:00,17.0,68,218,4.2,17.0,1,107
2025-11-18 01:48:47-06:00,17.0,70,217,4.2,17.0,1,108
2025-11-18 01:48:52-06:00,17.0,70,218,4.2,17.0,1,108
2025-11-18 01:52:09-06:00,17.0,68,218,4.2,17.0,1,112
2025-11-18 01:52:14-06:00,17.0,68,218,4.2,17.0,1,112
2025-11-18 01:52:19-06:00,17.0,68,218,4.2,17.0,1,112
2025-11-18 01:54:59-06:00,17.0,70,218,4.2,16.6,1,114
2025-11-18 01:55:04-06:00,17.0,69,218,4.2,16.6,1,115
2025-11-18 01:55:09-06:00,17.0,69,218,4.2,16.6,1,115
2025-11-18 01:55:14-06:00,17.0,68,218,4.2,16.6,1,115
2025-11-18 01:55:19-06:00,17.0,68,219,4.2,16.6,1,115
2025-11-18 01:57:55-06:00,16.6,59,216,4.2,16.6,1,117
2025-11-18 01:58:00-06:00,16.6,58,217,4.2,16.6,1,118
2025-11-18 02:00:31-06:00,16.6,66,217,4.2,16.6,2,120
2025-11-18 02:00:36-06:00,16.6,66,217,4.2,16.6,2,120
2025-11-18 02:00:41-06:00,16.6,67,217,4.2,16.6,2,120
2025-11-18 02:00:46-06:00,16.6,68,217,4.2,16.6,2,120
2025-11-18 02:00:51-06:00,16.6,69,218,4.2,16.6,2,120
2025-11-18 02:00:56-06:00,16.6,68,217,4.2,16.6,2,120
2025-11-18 02:01:01-06:00,16.6,69,217,4.2,16.6,2,121
2025-11-18 02:05:07-06:00,16.6,62,228,4.2,16.1,2,125
2025-11-18 02:05:12-06:00,16.6,63,229,4.2,16.1,2,125
2025-11-18 02:05:17-06:00,16.6,64,229,4.2,16.1,2,125
2025-11-18 02:06:28-06:00,16.6,64,229,4.2,16.1,2,126
2025-11-18 02:12:40-06:00,16.1,61,230,4.2,16.1,2,132
2025-11-18 02:13:00-06:00,16.1,60,230,4.2,16.1,2,133
2025-11-18 02:13:05-06:00,16.1,60,230,4.2,16.1,2,133
2025-11-18 02:13:10-06:00,16.1,60,231,4.2,16.1,2,133
2025-11-18 02:13:15-06:00,16.1,60,230,4.2,16.1,2,133
2025-11-18 02:13:20-06:00,16.1,60,230,4.2,16.1,2,133
2025-11-18 02:13:25-06:00,16.1,60,230,4.2,16.1,2,133
2025-11-18 02:13:30-06:00,16.1,60,231,4.2,16.1,2,133
2025-11-18 02:13:35-06:00,16.1,60,231,4.2,16.1,2,133
2025-11-18 02:16:40-06:00,16.1,56,233,4.2,16.1,2,136
2025-11-18 02:17:10-06:00,16.1,59,233,4.2,16.1,2,137
2025-11-18 02:17:15-06:00,16.1,60,234,4.2,16.1,2,137
2025-11-18 02:17:20-06:00,16.1,60,233,4.2,16.1,2,137
2025-11-18 02:19:11-06:00,16.1,64,233,4.2,16.1,2,139
2025-11-18 02:20:16-06:00,16.1,67,233,4.2,16.1,2,140
2025-11-18 02:20:21-06:00,16.1,67,233,4.2,16.1,2,140
2025-11-18 02:20:26-06:00,16.1,67,233,4.2,16.1,2,140
2025-11-18 02:20:31-06:00,16.1,66,231,4.2,16.1,2,140
2025-11-18 02:20:36-06:00,16.1,67,233,4.2,16.1,2,140
2025-11-18 02:20:41-06:00,16.1,67,234,4.2,16.1,2,140
2025-11-18 02:22:47-06:00,16.1,68,231,4.2,16.1,2,142
2025-11-18 02:23:22-06:00,16.1,68,232,4.2,16.1,2,143
2025-11-18 02:23:27-06:00,16.1,69,232,4.2,16.1,2,143
2025-11-18 02:24:58-06:00,16.1,63,231,4.2,16.1,2,144
2025-11-18 02:25:03-06:00,16.1,64,231,4.2,16.1,2,145
2025-11-18 02:25:08-06:00,16.1,65,231,4.2,16.1,2,145
2025-11-18 02:27:08-06:00,16.1,64,230,4.2,15.7,2,147
2025-11-18 02:28:39-06:00,16.1,67,231,4.2,15.7,2,148
2025-11-18 02:28:44-06:00,16.1,67,231,4.2,15.7,2,148
2025-11-18 02:28:49-06:00,16.1,67,230,4.2,15.7,2,148
2025-11-18 02:29:24-06:00,16.1,68,230,4.2,15.7,2,149
2025-11-18 02:29:29-06:00,16.1,68,229,4.2,15.7,2,149
2025-11-18 02:29:34-06:00,16.1,68,228,4.2,15.7,2,149
2025-11-18 02:29:39-06:00,16.1,68,230,4.2,15.7,2,149
2025-11-18 02:29:44-06:00,16.1,68,230,4.2,15.7,2,149
2025-11-18 02:29:49-06:00,16.1,68,230,4.2,15.7,2,149
2025-11-18 02:29:54-06:00,16.1,68,230,4.2,15.7,2,149
2025-11-18 02:30:39-06:00,16.1,69,230,4.2,15.7,2,150
2025-11-18 02:30:44-06:00,16.1,69,230,4.2,15.7,2,150
2025-11-18 02:30:49-06:00,16.1,69,230,4.2,15.7,2,150
2025-11-18 02:30:55-06:00,16.1,69,230,4.2,15.7,2,150
2025-11-18 02:31:00-06:00,16.1,69,230,4.2,15.7,2,151
2025-11-18 02:31:05-06:00,16.1,69,230,4.2,15.7,2,151
2025-11-18 02:31:10-06:00,16.1,69,230,4.2,15.7,2,151
2025-11-18 02:31:15-06:00,16.1,69,229,4.2,15.7,2,151
2025-11-18 02:32:25-06:00,15.7,70,230,4.2,15.7,2,152
2025-11-18 02:32:30-06:00,15.7,70,230,4.2,15.7,2,152
2025-11-18 02:32:35-06:00,15.7,70,229,4.2,15.7,2,152
2025-11-18 02:32:40-06:00,15.7,70,229,4.2,15.7,2,152
2025-11-18 02:33:55-06:00,15.7,71,228,4.2,15.7,2,153
2025-11-18 02:34:00-06:00,15.7,71,229,4.2,15.7,2,154
2025-11-18 02:34:05-06:00,15.7,71,226,4.2,15.7,2,154
2025-11-18 02:35:00-06:00,15.7,70,229,4.2,15.7,2,155
2025-11-18 02:35:05-06:00,15.7,70,229,4.2,15.7,2,155
2025-11-18 02:35:10-06:00,15.7,71,229,4.2,15.7,2,155
2025-11-18 02:35:15-06:00,15.7,71,228,4.2,15.7,2,155
2025-11-18 02:37:46-06:00,15.7,68,228,4.2,15.7,2,157
2025-11-18 02:37:51-06:00,15.7,69,227,4.2,15.7,2,157
2025-11-18 02:37:56-06:00,15.7,68,228,4.2,15.7,2,157
2025-11-18 02:38:01-06:00,15.7,66,228,4.2,15.7,2,158
2025-11-18 02:38:06-06:00,15.7,66,228,4.2,15.7,2,158
2025-11-18 02:40:42-06:00,15.7,70,227,4.2,15.7,2,160
2025-11-18 02:40:47-06:00,15.7,70,227,4.2,15.7,2,160
2025-11-18 02:40:52-06:00,15.7,69,226,4.2,15.7,2,160
2025-11-18 02:40:57-06:00,15.7,69,227,4.2,15.7,2,160
2025-11-18 02:41:02-06:00,15.7,69,225,4.2,15.7,2,161
2025-11-18 02:41:47-06:00,15.7,69,226,4.2,15.5,2,161
2025-11-18 02:41:52-06:00,15.7,70,226,4.2,15.2,2,161
2025-11-18 02:41:57-06:00,15.7,70,226,4.2,15.2,2,161
2025-11-18 02:47:24-06:00,15.2,67,224,4.2,15.2,2,167
2025-11-18 02:48:04-06:00,15.2,67,224,4.2,15.2,2,168
2025-11-18 02:48:09-06:00,15.2,67,224,4.2,15.2,2,168
2025-11-18 02:48:14-06:00,15.2,67,224,4.2,15.2,2,168
2025-11-18 02:48:19-06:00,15.2,68,223,4.2,15.2,2,168
2025-11-18 02:48:24-06:00,15.2,67,224,4.2,15.2,2,168
2025-11-18 02:49:04-06:00,15.2,69,225,4.2,15.2,2,169
2025-11-18 02:49:09-06:00,15.2,68,225,4.2,15.2,2,169
2025-11-18 02:49:14-06:00,15.2,66,225,4.2,15.2,2,169
2025-11-18 02:50:25-06:00,15.2,67,227,4.2,15.2,2,170
2025-11-18 02:50:30-06:00,15.2,67,228,4.2,15.2,2,170
2025-11-18 02:56:21-06:00,15.2,70,230,4.2,14.8,2,176
2025-11-18 02:56:26-06:00,15.2,70,229,4.2,14.8,2,176
2025-11-18 03:02:58-06:00,14.8,66,235,4.2,14.8,3,182
2025-11-18 03:03:03-06:00,14.8,65,234,4.2,14.8,3,183
2025-11-18 03:05:04-06:00,14.8,62,232,4.2,14.8,3,185
2025-11-18 03:06:54-06:00,14.8,67,234,4.2,14.8,3,186
2025-11-18 03:06:59-06:00,14.8,66,234,4.2,14.8,3,186
2025-11-18 03:07:10-06:00,14.8,66,235,4.2,14.8,3,187
2025-11-18 03:07:15-06:00,14.8,67,235,4.2,14.8,3,187
2025-11-18 03:07:20-06:00,14.8,68,236,4.2,14.8,3,187
2025-11-18 03:07:25-06:00,14.8,68,237,4.2,14.8,3,187
2025-11-18 03:07:45-06:00,14.8,68,236,4.2,14.8,3,187
2025-11-18 03:07:50-06:00,14.8,67,235,4.2,14.8,3,187
2025-11-18 03:08:55-06:00,14.8,66,240,4.2,14.8,3,188
2025-11-18 03:09:00-06:00,14.8,66,236,4.2,14.8,3,189
2025-11-18 03:09:05-06:00,14.8,67,236,4.2,14.8,3,189
2025-11-18 03:09:10-06:00,14.8,68,237,4.2,14.8,3,189
2025-11-18 03:09:45-06:00,14.8,66,236,4.2,14.8,3,189
2025-11-18 03:09:50-06:00,14.8,66,237,4.2,14.8,3,189
2025-11-18 03:10:51-06:00,14.8,66,235,4.2,14.8,3,190
2025-11-18 03:10:56-06:00,14.8,66,236,4.2,14.8,3,190
2025-11-18 03:11:01-06:00,14.8,66,234,4.2,14.8,3,191
2025-11-18 03:11:06-06:00,14.8,66,235,4.2,14.8,3,191
2025-11-18 03:11:11-06:00,14.8,66,235,4.2,14.8,3,191
2025-11-18 03:13:26-06:00,14.8,71,232,4.2,14.8,3,193
2025-11-18 03:13:31-06:00,14.8,71,232,4.2,14.8,3,193
2025-11-18 03:13:36-06:00,14.8,71,232,4.2,14.8,3,193
2025-11-18 03:14:16-06:00,14.8,65,232,4.2,14.8,3,194
2025-11-18 03:14:21-06:00,14.8,66,233,4.2,14.8,3,194
2025-11-18 03:16:17-06:00,14.8,62,232,4.2,14.8,3,196
2025-11-18 03:16:22-06:00,14.8,62,232,4.2,14.8,3,196
2025-11-18 03:16:27-06:00,14.8,62,231,4.2,14.8,3,196
2025-11-18 03:16:32-06:00,14.8,63,231,4.2,14.8,3,196
2025-11-18 03:16:37-06:00,14.8,64,231,4.2,14.8,3,196
2025-11-18 03:16:47-06:00,14.8,65,231,4.2,14.8,3,196
2025-11-18 03:17:32-06:00,14.8,67,231,4.2,14.8,3,197
2025-11-18 03:17:37-06:00,14.8,68,231,4.2,14.8,3,197
2025-11-18 03:17:48-06:00,14.8,68,232,4.2,14.8,3,197
2025-11-18 03:20:23-06:00,14.8,62,230,4.2,14.8,3,200
2025-11-18 03:20:28-06:00,14.8,61,229,4.2,14.8,3,200
2025-11-18 03:20:33-06:00,14.8,61,229,4.2,14.8,3,200
2025-11-18 03:20:38-06:00,14.8,60,229,4.2,14.8,3,200
2025-11-18 03:20:43-06:00,14.8,61,228,4.2,14.8,3,200
2025-11-18 03:20:48-06:00,14.8,61,228,4.2,14.8,3,200
2025-11-18 03:23:39-06:00,14.8,66,230,4.2,14.8,3,203
2025-11-18 03:30:26-06:00,14.8,67,232,4.2,14.8,3,210
2025-11-18 03:30:31-06:00,14.8,66,231,4.2,14.8,3,210
2025-11-18 03:31:41-06:00,14.8,66,230,4.2,14.8,3,211
2025-11-18 03:31:46-06:00,14.8,66,232,4.2,14.8,3,211
2025-11-18 03:31:51-06:00,14.8,67,231,4.2,14.8,3,211
2025-11-18 03:32:31-06:00,14.8,66,231,4.2,14.8,3,212
2025-11-18 03:32:36-06:00,14.8,66,231,4.2,14.8,3,212
2025-11-18 03:35:37-06:00,14.8,65,231,4.2,14.8,3,215
2025-11-18 03:35:42-06:00,14.8,66,231,4.2,14.8,3,215
2025-11-18 03:35:47-06:00,14.8,66,231,4.2,14.8,3,215
2025-11-18 03:35:52-06:00,14.8,65,230,4.2,14.8,3,215
2025-11-18 03:38:03-06:00,14.8,64,232,4.2,14.8,3,218
2025-11-18 03:38:53-06:00,14.8,65,233,4.2,14.8,3,218
2025-11-18 03:38:58-06:00,14.8,64,232,4.2,14.8,3,218
2025-11-18 03:39:03-06:00,14.8,65,233,4.2,14.8,3,219
2025-11-18 03:41:39-06:00,14.8,66,232,4.2,14.8,3,221
2025-11-18 03:42:05-06:00,14.8,67,232,4.2,14.8,3,222
2025-11-18 03:42:10-06:00,14.8,67,231,4.2,14.8,3,222
2025-11-18 03:42:29-06:00,14.8,68,232,4.2,14.8,3,222
2025-11-18 03:44:50-06:00,14.8,58,232,4.2,14.8,3,224
2025-11-18 03:44:55-06:00,14.8,59,232,4.2,14.8,3,224
2025-11-18 03:45:00-06:00,14.8,59,231,4.2,14.8,3,225
2025-11-18 03:45:05-06:00,14.8,60,232,4.2,14.8,3,225
2025-11-18 03:45:40-06:00,14.8,64,232,4.2,14.8,3,225
2025-11-18 03:45:45-06:00,14.8,64,232,4.2,14.8,3,225
2025-11-18 03:45:50-06:00,14.8,64,232,4.2,14.8,3,225
2025-11-18 03:45:55-06:00,14.8,63,232,4.2,14.8,3,225
2025-11-18 03:46:00-06:00,14.8,63,232,4.2,14.8,3,226
2025-11-18 03:46:05-06:00,14.8,63,233,4.2,14.8,3,226
2025-11-18 03:48:21-06:00,14.8,60,231,4.2,14.8,3,228
2025-11-18 03:48:26-06:00,14.8,61,232,4.2,14.8,3,228
2025-11-18 03:48:31-06:00,14.8,62,232,4.2,14.8,3,228
2025-11-18 03:48:36-06:00,14.8,63,232,4.2,14.8,3,228
2025-11-18 03:48:41-06:00,14.8,64,232,4.2,14.8,3,228
2025-11-18 03:48:46-06:00,14.8,64,230,4.2,14.8,3,228
2025-11-18 03:51:52-06:00,14.8,56,232,4.2,14.8,3,231
2025-11-18 03:51:57-06:00,14.8,56,232,4.2,14.8,3,231
2025-11-18 03:52:02-06:00,14.8,56,232,4.2,14.8,3,232
2025-11-18 03:52:07-06:00,14.8,56,232,4.2,14.8,3,232
2025-11-18 03:53:52-06:00,14.8,65,233,4.2,14.8,3,233
2025-11-18 03:55:53-06:00,14.8,61,232,4.2,14.4,3,235
2025-11-18 03:55:58-06:00,14.8,62,233,4.2,14.4,3,235
2025-11-18 03:56:03-06:00,14.8,62,232,4.2,14.4,3,236
2025-11-18 03:56:08-06:00,14.8,61,232,4.2,14.4,3,236
2025-11-18 03:56:13-06:00,14.8,61,232,4.2,14.4,3,236
2025-11-18 03:59:19-06:00,14.8,63,232,4.2,14.4,3,239
2025-11-18 03:59:54-06:00,14.8,62,232,4.2,14.4,3,239
2025-11-18 03:59:59-06:00,14.8,63,232,4.2,14.4,3,239
2025-11-18 04:00:04-06:00,14.8,62,232,4.2,14.4,4,240
2025-11-18 04:00:09-06:00,14.6,63,231,4.2,14.4,4,240
2025-11-18 04:00:14-06:00,14.7,64,231,4.2,14.4,4,240
2025-11-18 04:02:20-06:00,14.4,60,231,4.2,14.4,4,242
2025-11-18 04:02:55-06:00,14.4,65,231,4.2,14.4,4,242
2025-11-18 04:03:00-06:00,14.4,66,232,4.2,14.4,4,243
2025-11-18 04:03:05-06:00,14.4,67,231,4.2,14.4,4,243
2025-11-18 04:03:10-06:00,14.4,67,231,4.2,14.4,4,243
2025-11-18 04:03:15-06:00,14.4,65,231,4.2,14.4,4,243
2025-11-18 04:04:31-06:00,14.4,69,231,4.2,14.4,4,244
2025-11-18 04:13:08-06:00,14.4,63,230,4.2,14.4,4,253
2025-11-18 04:13:13-06:00,14.4,62,231,4.2,14.4,4,253
2025-11-18 04:13:18-06:00,14.4,61,230,4.2,14.4,4,253
2025-11-18 04:20:00-06:00,14.4,66,230,4.2,14.4,4,260
2025-11-18 04:20:05-06:00,14.4,66,230,4.2,14.4,4,260
2025-11-18 04:24:16-06:00,14.4,66,231,4.2,14.4,4,264
2025-11-18 04:24:21-06:00,14.4,66,231,4.2,14.4,4,264
2025-11-18 04:24:26-06:00,14.4,66,231,4.2,14.4,4,264
2025-11-18 04:24:31-06:00,14.4,65,231,4.2,14.4,4,264
2025-11-18 04:25:11-06:00,14.4,63,230,4.2,14.4,4,265
2025-11-18 04:25:16-06:00,14.4,64,230,4.2,14.4,4,265
2025-11-18 04:26:42-06:00,14.4,61,230,4.2,14.4,4,266
2025-11-18 04:30:58-06:00,14.4,62,232,4.2,14.1,4,270
2025-11-18 04:31:03-06:00,14.4,61,231,4.2,14.1,4,271
2025-11-18 04:31:08-06:00,14.4,61,231,4.2,14.1,4,271
2025-11-18 04:31:13-06:00,14.4,61,231,4.2,14.1,4,271
2025-11-18 04:31:18-06:00,14.4,61,231,4.2,14.1,4,271
2025-11-18 04:31:58-06:00,14.4,62,231,4.2,14.4,4,271
2025-11-18 04:32:03-06:00,14.4,61,231,4.2,14.4,4,272
2025-11-18 04:32:08-06:00,14.4,61,231,4.2,14.3,4,272
2025-11-18 04:32:13-06:00,14.4,61,231,4.2,14.1,4,272
2025-11-18 04:32:29-06:00,14.4,62,232,4.2,14.1,4,272
2025-11-18 04:32:34-06:00,14.4,62,232,4.2,14.1,4,272
2025-11-18 04:32:39-06:00,14.4,62,231,4.2,14.1,4,272
2025-11-18 04:32:44-06:00,14.4,61,231,4.2,14.1,4,272
2025-11-18 04:32:49-06:00,14.4,61,231,4.2,14.1,4,272
2025-11-18 04:32:59-06:00,14.4,60,231,4.2,14.1,4,272
2025-11-18 04:33:04-06:00,14.2,60,231,4.2,14.1,4,273
2025-11-18 04:38:10-06:00,14.1,62,230,4.2,14.4,4,278
2025-11-18 04:38:15-06:00,14.1,61,231,4.2,14.4,4,278
2025-11-18 04:38:20-06:00,14.1,61,231,4.2,14.4,4,278
2025-11-18 04:38:25-06:00,14.1,62,230,4.2,14.4,4,278
2025-11-18 04:38:30-06:00,14.1,61,231,4.2,14.4,4,278
2025-11-18 04:41:56-06:00,14.4,66,232,4.2,14.1,4,281
2025-11-18 04:42:16-06:00,14.4,65,231,4.2,14.1,4,282
2025-11-18 04:42:21-06:00,14.4,64,231,4.2,14.1,4,282
2025-11-18 04:42:56-06:00,14.4,62,231,4.2,14.4,4,282
2025-11-18 04:43:57-06:00,14.4,63,230,4.2,14.1,4,283
2025-11-18 04:44:02-06:00,14.4,62,231,4.2,14.4,4,284
2025-11-18 04:44:07-06:00,14.4,63,231,4.2,14.4,4,284
2025-11-18 04:44:12-06:00,14.4,64,231,4.2,14.4,4,284
2025-11-18 04:44:17-06:00,14.4,62,231,4.2,14.4,4,284
2025-11-18 04:44:22-06:00,14.4,62,230,4.2,14.4,4,284
2025-11-18 04:44:27-06:00,14.4,61,231,4.2,14.4,4,284
2025-11-18 04:45:37-06:00,14.1,62,230,4.2,14.1,4,285
2025-11-18 04:45:48-06:00,14.1,63,230,4.2,14.1,4,285
2025-11-18 04:46:42-06:00,14.3,64,228,4.2,14.4,4,286
2025-11-18 04:46:47-06:00,14.1,64,228,4.2,14.4,4,286
2025-11-18 04:46:52-06:00,14.1,64,228,4.2,14.4,4,286
2025-11-18 04:49:33-06:00,14.4,66,226,4.2,14.2,4,289
2025-11-18 04:49:38-06:00,14.4,66,227,4.2,14.1,4,289
